,연료원,지역세부구분,거래일,기온(°C),습도(%),일조(hr),시간,전력거래량(단위 : MWh)
1807,태양광,광주시,2018-03-17,3.9,89.0,0.0,7,2.114002
1808,태양광,광주시,2018-03-17,4.5,86.0,0.7,8,8.740302
1809,태양광,광주시,2018-03-17,6.7,80.0,1.0,9,16.313507
1810,태양광,광주시,2018-03-17,7.5,72.0,1.0,10,20.408253
1811,태양광,광주시,2018-03-17,8.6,67.0,1.0,11,23.283768
1812,태양광,광주시,2018-03-17,10.8,59.0,1.0,12,24.593387
1813,태양광,광주시,2018-03-17,11.2,55.0,1.0,13,24.336386
1814,태양광,광주시,2018-03-17,12.9,51.0,1.0,14,22.031898
1815,태양광,광주시,2018-03-17,13.5,48.0,1.0,15,16.957425
1816,태양광,광주시,2018-03-17,14.8,47.0,1.0,16,13.291894
1817,태양광,광주시,2018-03-17,15.3,44.0,1.0,17,5.469167
1818,태양광,광주시,2018-03-17,14.5,43.0,1.0,18,1.75492
1819,태양광,광주시,2018-03-17,10.8,67.0,0.3,19,1.23552
1820,태양광,광주시,2018-03-17,9.3,74.0,0.0,20,1.42944
1821,태양광,광주시,2018-03-17,8.3,81.0,0.0,21,0.98016
1822,태양광,광주시,2018-03-17,7.6,85.0,0.0,22,0.21792
1823,태양광,광주시,2018-03-17,7.0,89.0,0.0,23,0.19656
1824,태양광,광주시,2018-03-18,6.5,91.0,0.0,0,0.19656
1825,태양광,광주시,2018-03-18,6.1,93.0,0.0,1,0.14904
1826,태양광,광주시,2018-03-18,5.6,95.0,0.0,2,0.0
1827,태양광,광주시,2018-03-18,4.9,97.0,0.0,3,0.0
1828,태양광,광주시,2018-03-18,4.2,98.0,0.0,4,0.0
1829,태양광,광주시,2018-03-18,4.4,98.0,0.0,5,0.0
1830,태양광,광주시,2018-03-18,4.2,98.0,0.0,6,0.000912
1831,태양광,광주시,2018-03-18,3.7,98.0,0.0,7,1.323665
1832,태양광,광주시,2018-03-18,4.9,98.0,0.0,8,3.036396
1833,태양광,광주시,2018-03-18,6.7,86.0,0.0,9,5.002088
1834,태양광,광주시,2018-03-18,8.0,80.0,0.0,10,5.834165
1835,태양광,광주시,2018-03-18,9.6,73.0,0.0,11,9.291892
1836,태양광,광주시,2018-03-18,12.4,65.0,0.0,12,11.175951
1837,태양광,광주시,2018-03-18,14.4,63.0,0.1,13,7.263117
1838,태양광,광주시,2018-03-18,14.5,63.0,0.0,14,5.190857
1839,태양광,광주시,2018-03-18,15.3,66.0,0.0,15,1.805269
1840,태양광,광주시,2018-03-18,12.9,93.0,0.0,16,0.602599
1841,태양광,광주시,2018-03-18,11.9,99.0,0.0,17,0.319971
1842,태양광,광주시,2018-03-18,11.7,99.0,0.0,18,1.19976
1843,태양광,광주시,2018-03-18,11.7,99.0,0.0,19,1.17888
1844,태양광,광주시,2018-03-18,11.7,99.0,0.0,20,0.73728
1845,태양광,광주시,2018-03-18,11.6,99.0,0.0,21,0.31272
1846,태양광,광주시,2018-03-18,11.6,99.0,0.0,22,0.1968
1847,태양광,광주시,2018-03-18,11.6,99.0,0.0,23,0.05904
1848,태양광,광주시,2018-03-19,11.7,99.0,0.0,0,0.0
1849,태양광,광주시,2018-03-19,11.9,99.0,0.0,1,0.0
1850,태양광,광주시,2018-03-19,11.9,99.0,0.0,2,0.0
1851,태양광,광주시,2018-03-19,12.0,99.0,0.0,3,0.0
1852,태양광,광주시,2018-03-19,12.1,99.0,0.0,4,0.0
1853,태양광,광주시,2018-03-19,12.2,99.0,0.0,5,0.0
1854,태양광,광주시,2018-03-19,12.3,99.0,0.0,6,0.0
1855,태양광,광주시,2018-03-19,12.4,99.0,0.0,7,0.175211
1856,태양광,광주시,2018-03-19,12.8,99.0,0.0,8,1.265389
1857,태양광,광주시,2018-03-19,13.3,99.0,0.0,9,2.754519
1858,태양광,광주시,2018-03-19,13.9,99.0,0.0,10,3.974182
1859,태양광,광주시,2018-03-19,14.3,99.0,0.0,11,3.252495
1860,태양광,광주시,2018-03-19,14.3,99.0,0.0,12,3.177119
1861,태양광,광주시,2018-03-19,14.1,99.0,0.0,13,2.733322
1862,태양광,광주시,2018-03-19,13.8,99.0,0.0,14,1.899151
1863,태양광,광주시,2018-03-19,13.2,99.0,0.0,15,1.628276
1864,태양광,광주시,2018-03-19,12.5,99.0,0.0,16,0.413988
1865,태양광,광주시,2018-03-19,12.2,93.0,0.0,17,0.066564
1866,태양광,광주시,2018-03-19,11.6,89.0,0.0,18,0.98448
1867,태양광,광주시,2018-03-19,10.6,95.0,0.0,19,0.25824
1868,태양광,광주시,2018-03-19,9.5,98.0,0.0,20,0.19416
1869,태양광,광주시,2018-03-19,9.2,97.0,0.0,21,0.09912
1870,태양광,광주시,2018-03-19,9.1,96.0,0.0,22,0.0
1871,태양광,광주시,2018-03-19,8.8,95.0,0.0,23,0.0
1872,태양광,광주시,2018-03-20,8.6,91.0,0.0,0,0.0
1873,태양광,광주시,2018-03-20,8.5,85.0,0.0,1,0.0
1874,태양광,광주시,2018-03-20,8.2,82.0,0.0,2,0.0
1875,태양광,광주시,2018-03-20,7.9,79.0,0.0,3,0.0
1876,태양광,광주시,2018-03-20,7.5,71.0,0.0,4,0.0
1877,태양광,광주시,2018-03-20,7.2,72.0,0.0,5,0.0
1878,태양광,광주시,2018-03-20,7.2,71.0,0.0,6,0.00168
1879,태양광,광주시,2018-03-20,7.2,64.0,0.0,7,0.319362
1880,태양광,광주시,2018-03-20,7.4,57.0,0.0,8,1.815711
1881,태양광,광주시,2018-03-20,7.8,52.0,0.0,9,8.400031
1882,태양광,광주시,2018-03-20,9.4,44.0,0.0,10,11.750626
1883,태양광,광주시,2018-03-20,11.5,42.0,0.0,11,21.861757
1884,태양광,광주시,2018-03-20,12.8,37.0,0.0,12,20.154308
1885,태양광,광주시,2018-03-20,12.7,39.0,0.0,13,11.523407
1886,태양광,광주시,2018-03-20,11.9,37.0,0.0,14,8.86489
1887,태양광,광주시,2018-03-20,11.3,37.0,0.0,15,4.528718
1888,태양광,광주시,2018-03-20,10.4,38.0,0.0,16,2.785903
1889,태양광,광주시,2018-03-20,9.6,39.0,0.0,17,0.849951
1890,태양광,광주시,2018-03-20,8.9,39.0,0.0,18,1.218659
1891,태양광,광주시,2018-03-20,8.2,43.0,0.0,19,1.2336
1892,태양광,광주시,2018-03-20,6.6,54.0,0.0,20,1.428
1893,태양광,광주시,2018-03-20,4.5,73.0,0.0,21,0.63744
1894,태양광,광주시,2018-03-20,3.3,84.0,0.0,22,0.1968
1895,태양광,광주시,2018-03-20,2.1,93.0,0.0,23,0.19656
1896,태양광,광주시,2018-03-21,1.3,97.0,0.0,0,0.1968
1897,태양광,광주시,2018-03-21,0.9,98.0,0.0,1,0.1332
1898,태양광,광주시,2018-03-21,0.6,99.0,0.0,2,0.0
1899,태양광,광주시,2018-03-21,0.6,99.0,0.0,3,0.0
1900,태양광,광주시,2018-03-21,0.6,99.0,0.0,4,0.0
1901,태양광,광주시,2018-03-21,0.9,99.0,0.0,5,0.0
1902,태양광,광주시,2018-03-21,0.9,99.0,0.0,6,0.0
1903,태양광,광주시,2018-03-21,1.2,99.0,0.0,7,0.102
1904,태양광,광주시,2018-03-21,1.3,99.0,0.0,8,0.787257
1905,태양광,광주시,2018-03-21,1.3,99.0,0.0,9,2.318547
1906,태양광,광주시,2018-03-21,1.8,99.0,0.0,10,4.871876
1907,태양광,광주시,2018-03-21,2.9,99.0,0.0,11,9.464137
1908,태양광,광주시,2018-03-21,4.6,98.0,0.0,12,6.709454
1909,태양광,광주시,2018-03-21,3.8,88.0,0.0,13,3.563277
1910,태양광,광주시,2018-03-21,4.1,87.0,0.0,14,3.100954
1911,태양광,광주시,2018-03-21,3.4,92.0,0.0,15,3.882906
1912,태양광,광주시,2018-03-21,3.2,97.0,0.0,16,3.601563
1913,태양광,광주시,2018-03-21,3.3,97.0,0.0,17,1.636584
1914,태양광,광주시,2018-03-21,3.0,95.0,0.0,18,1.268279
1915,태양광,광주시,2018-03-21,2.7,96.0,0.0,19,0.98976
1916,태양광,광주시,2018-03-21,2.6,95.0,0.0,20,0.51408
1917,태양광,광주시,2018-03-21,2.7,93.0,0.0,21,0.19656
1918,태양광,광주시,2018-03-21,2.6,92.0,0.0,22,0.1968
1919,태양광,광주시,2018-03-21,2.4,91.0,0.0,23,0.102
1920,태양광,광주시,2018-03-22,2.1,94.0,0.0,0,0.0
1921,태양광,광주시,2018-03-22,2.2,94.0,0.0,1,0.0
1922,태양광,광주시,2018-03-22,1.8,96.0,0.0,2,0.0
1923,태양광,광주시,2018-03-22,1.9,95.0,0.0,3,0.0
1924,태양광,광주시,2018-03-22,2.1,94.0,0.0,4,0.0
1925,태양광,광주시,2018-03-22,2.3,91.0,0.0,5,0.0
1926,태양광,광주시,2018-03-22,2.2,92.0,0.0,6,0.00288
1927,태양광,광주시,2018-03-22,1.8,93.0,0.0,7,2.235671
1928,태양광,광주시,2018-03-22,2.6,88.0,0.5,8,9.603366
1929,태양광,광주시,2018-03-22,4.8,71.0,1.0,9,17.123465
1930,태양광,광주시,2018-03-22,6.0,60.0,1.0,10,21.963346
1931,태양광,광주시,2018-03-22,7.4,53.0,1.0,11,24.936583
1932,태양광,광주시,2018-03-22,9.6,51.0,1.0,12,26.141388
1933,태양광,광주시,2018-03-22,10.5,46.0,1.0,13,25.582566
1934,태양광,광주시,2018-03-22,10.9,42.0,1.0,14,24.228144
1935,태양광,광주시,2018-03-22,10.7,43.0,1.0,15,20.566953
1936,태양광,광주시,2018-03-22,11.3,41.0,1.0,16,13.93599
1937,태양광,광주시,2018-03-22,11.3,44.0,1.0,17,5.994676
1938,태양광,광주시,2018-03-22,9.0,47.0,1.0,18,1.753815
1939,태양광,광주시,2018-03-22,6.6,53.0,0.1,19,1.23456
1940,태양광,광주시,2018-03-22,5.3,59.0,0.0,20,1.43016
1941,태양광,광주시,2018-03-22,4.5,65.0,0.0,21,0.99072
1942,태양광,광주시,2018-03-22,4.5,72.0,0.0,22,0.22272
1943,태양광,광주시,2018-03-22,3.9,73.0,0.0,23,0.1968
1944,태양광,광주시,2018-03-23,3.5,73.0,0.0,0,0.19656
1945,태양광,광주시,2018-03-23,2.9,78.0,0.0,1,0.14856
1946,태양광,광주시,2018-03-23,2.5,80.0,0.0,2,0.0
1947,태양광,광주시,2018-03-23,2.0,85.0,0.0,3,0.0
1948,태양광,광주시,2018-03-23,1.8,89.0,0.0,4,0.0
1949,태양광,광주시,2018-03-23,1.6,90.0,0.0,5,0.0
1950,태양광,광주시,2018-03-23,1.0,92.0,0.0,6,0.032968
1951,태양광,광주시,2018-03-23,1.3,94.0,0.0,7,2.264965
1952,태양광,광주시,2018-03-23,2.4,90.0,0.5,8,8.915763
1953,태양광,광주시,2018-03-23,4.4,80.0,1.0,9,16.510064
1954,태양광,광주시,2018-03-23,6.7,65.0,1.0,10,21.19767
1955,태양광,광주시,2018-03-23,7.8,57.0,1.0,11,24.368603
1956,태양광,광주시,2018-03-23,9.9,49.0,1.0,12,25.752653
1957,태양광,광주시,2018-03-23,12.4,46.0,1.0,13,25.481034
1958,태양광,광주시,2018-03-23,14.4,42.0,1.0,14,24.341507
1959,태양광,광주시,2018-03-23,13.8,38.0,1.0,15,20.469938
1960,태양광,광주시,2018-03-23,13.9,34.0,1.0,16,14.191036
1961,태양광,광주시,2018-03-23,13.7,34.0,1.0,17,6.06173
1962,태양광,광주시,2018-03-23,12.0,39.0,1.0,18,1.837064
1963,태양광,광주시,2018-03-23,9.4,49.0,0.3,19,1.23552
1964,태양광,광주시,2018-03-23,7.6,54.0,0.0,20,1.4292
1965,태양광,광주시,2018-03-23,6.9,51.0,0.0,21,0.9936
1966,태양광,광주시,2018-03-23,6.0,64.0,0.0,22,0.2244
1967,태양광,광주시,2018-03-23,5.4,72.0,0.0,23,0.1968
1968,태양광,광주시,2018-03-24,5.4,73.0,0.0,0,0.19656
1969,태양광,광주시,2018-03-24,4.7,68.0,0.0,1,0.14856
1970,태양광,광주시,2018-03-24,4.1,73.0,0.0,2,0.0
1971,태양광,광주시,2018-03-24,4.1,77.0,0.0,3,0.0
1972,태양광,광주시,2018-03-24,3.5,81.0,0.0,4,0.0
1973,태양광,광주시,2018-03-24,3.0,85.0,0.0,5,0.0
1974,태양광,광주시,2018-03-24,3.0,82.0,0.0,6,0.05574
1975,태양광,광주시,2018-03-24,2.2,89.0,0.0,7,2.338889
1976,태양광,광주시,2018-03-24,3.4,85.0,0.5,8,8.104112
1977,태양광,광주시,2018-03-24,5.4,79.0,1.0,9,14.855062
1978,태양광,광주시,2018-03-24,7.9,67.0,1.0,10,18.730769
1979,태양광,광주시,2018-03-24,10.6,47.0,1.0,11,21.756729
1980,태양광,광주시,2018-03-24,13.4,39.0,1.0,12,22.924796
1981,태양광,광주시,2018-03-24,14.6,40.0,1.0,13,22.46849
1982,태양광,광주시,2018-03-24,16.1,41.0,1.0,14,20.445582
1983,태양광,광주시,2018-03-24,17.0,40.0,1.0,15,16.002903
1984,태양광,광주시,2018-03-24,17.4,44.0,1.0,16,10.31178
1985,태양광,광주시,2018-03-24,16.4,48.0,0.8,17,4.305672
1986,태양광,광주시,2018-03-24,14.9,49.0,0.3,18,1.722121
1987,태양광,광주시,2018-03-24,13.7,53.0,0.0,19,1.23552
1988,태양광,광주시,2018-03-24,11.9,65.0,0.0,20,1.42944
1989,태양광,광주시,2018-03-24,11.2,71.0,0.0,21,1.00704
1990,태양광,광주시,2018-03-24,10.4,76.0,0.0,22,0.23016
1991,태양광,광주시,2018-03-24,10.0,83.0,0.0,23,0.1968
1992,태양광,광주시,2018-03-25,9.1,83.0,0.0,0,0.19656
1993,태양광,광주시,2018-03-25,8.9,87.0,0.0,1,0.0
1994,태양광,광주시,2018-03-25,8.4,92.0,0.0,2,0.0
1995,태양광,광주시,2018-03-25,7.5,92.0,0.0,3,0.0
1996,태양광,광주시,2018-03-25,6.8,97.0,0.0,4,0.0
1997,태양광,광주시,2018-03-25,6.4,98.0,0.0,5,0.0
1998,태양광,광주시,2018-03-25,6.1,98.0,0.0,6,0.031864
1999,태양광,광주시,2018-03-25,5.4,98.0,0.0,7,1.421112
2000,태양광,광주시,2018-03-25,5.8,98.0,0.0,8,4.864465
2001,태양광,광주시,2018-03-25,7.8,96.0,0.7,9,10.19634
2002,태양광,광주시,2018-03-25,9.9,85.0,1.0,10,18.832796
2003,태양광,광주시,2018-03-25,13.4,68.0,1.0,11,23.726233
2004,태양광,광주시,2018-03-25,16.4,55.0,1.0,12,25.09086
2005,태양광,광주시,2018-03-25,18.0,53.0,1.0,13,24.713659
2006,태양광,광주시,2018-03-25,17.8,49.0,1.0,14,23.681956
2007,태양광,광주시,2018-03-25,19.6,41.0,1.0,15,19.56334
2008,태양광,광주시,2018-03-25,19.3,40.0,1.0,16,12.917349
2009,태양광,광주시,2018-03-25,18.6,48.0,1.0,17,5.707117
2010,태양광,광주시,2018-03-25,16.9,49.0,1.0,18,1.951212
2011,태양광,광주시,2018-03-25,15.0,42.0,0.3,19,1.23552
2012,태양광,광주시,2018-03-25,13.4,62.0,0.0,20,1.23456
2013,태양광,광주시,2018-03-25,12.0,83.0,0.0,21,0.81312
2014,태양광,광주시,2018-03-25,11.3,84.0,0.0,22,0.03552
2015,태양광,광주시,2018-03-25,10.4,86.0,0.0,23,0.0
2016,태양광,광주시,2018-03-26,9.8,87.0,0.0,0,0.0
2017,태양광,광주시,2018-03-26,9.3,91.0,0.0,1,0.0
2018,태양광,광주시,2018-03-26,8.3,97.0,0.0,2,0.0
2019,태양광,광주시,2018-03-26,7.6,98.0,0.0,3,0.0
2020,태양광,광주시,2018-03-26,7.6,99.0,0.0,4,0.0
2021,태양광,광주시,2018-03-26,7.4,99.0,0.0,5,0.0
2022,태양광,광주시,2018-03-26,7.2,99.0,0.0,6,0.0042
2023,태양광,광주시,2018-03-26,7.2,99.0,0.0,7,0.656992
2024,태양광,광주시,2018-03-26,7.4,99.0,0.0,8,2.367177
2025,태양광,광주시,2018-03-26,7.8,99.0,0.0,9,6.279199
2026,태양광,광주시,2018-03-26,10.1,98.0,0.3,10,14.476561
2027,태양광,광주시,2018-03-26,12.6,80.0,1.0,11,23.548771
2028,태양광,광주시,2018-03-26,15.6,64.0,1.0,12,25.082972
2029,태양광,광주시,2018-03-26,18.5,49.0,1.0,13,24.691419
2030,태양광,광주시,2018-03-26,19.5,41.0,1.0,14,23.121457
2031,태양광,광주시,2018-03-26,20.8,44.0,1.0,15,19.045223
2032,태양광,광주시,2018-03-26,20.6,41.0,1.0,16,13.020199
2033,태양광,광주시,2018-03-26,20.3,42.0,1.0,17,5.79293
2034,태양광,광주시,2018-03-26,19.0,47.0,1.0,18,1.885853
2035,태양광,광주시,2018-03-26,16.9,45.0,0.3,19,1.23552
2036,태양광,광주시,2018-03-26,15.0,60.0,0.0,20,1.42704
2037,태양광,광주시,2018-03-26,13.7,65.0,0.0,21,1.00992
2038,태양광,광주시,2018-03-26,12.9,68.0,0.0,22,0.23112
2039,태양광,광주시,2018-03-26,12.7,65.0,0.0,23,0.1968
2040,태양광,광주시,2018-03-27,11.5,76.0,0.0,0,0.19656
2041,태양광,광주시,2018-03-27,11.1,77.0,0.0,1,0.1428
2042,태양광,광주시,2018-03-27,10.5,83.0,0.0,2,0.0
2043,태양광,광주시,2018-03-27,9.5,86.0,0.0,3,0.0
2044,태양광,광주시,2018-03-27,8.9,88.0,0.0,4,0.0
2045,태양광,광주시,2018-03-27,8.2,92.0,0.0,5,0.0
2046,태양광,광주시,2018-03-27,7.8,95.0,0.0,6,0.112848
2047,태양광,광주시,2018-03-27,7.8,95.0,0.0,7,2.902986
2048,태양광,광주시,2018-03-27,9.0,90.0,0.9,8,9.684842
2049,태양광,광주시,2018-03-27,11.7,78.0,1.0,9,16.932118
2050,태양광,광주시,2018-03-27,14.6,60.0,1.0,10,20.58527
2051,태양광,광주시,2018-03-27,16.9,43.0,1.0,11,23.383182
2052,태양광,광주시,2018-03-27,18.8,39.0,1.0,12,24.443379
2053,태양광,광주시,2018-03-27,19.9,38.0,1.0,13,23.619174
2054,태양광,광주시,2018-03-27,22.3,38.0,1.0,14,22.088984
2055,태양광,광주시,2018-03-27,21.2,36.0,0.9,15,15.346547
2056,태양광,광주시,2018-03-27,21.3,35.0,0.8,16,9.846315
2057,태양광,광주시,2018-03-27,19.9,32.0,0.6,17,4.626335
2058,태양광,광주시,2018-03-27,19.2,34.0,0.5,18,1.048935
2059,태양광,광주시,2018-03-27,17.4,46.0,0.0,19,0.44064
2060,태양광,광주시,2018-03-27,16.2,54.0,0.0,20,1.24464
2061,태양광,광주시,2018-03-27,15.1,64.0,0.0,21,1.27872
2062,태양광,광주시,2018-03-27,14.3,69.0,0.0,22,0.234
2063,태양광,광주시,2018-03-27,13.5,72.0,0.0,23,0.98784
2064,태양광,광주시,2018-03-28,12.5,73.0,0.0,0,0.20328
2065,태양광,광주시,2018-03-28,12.5,72.0,0.0,1,0.1488
2066,태양광,광주시,2018-03-28,11.5,80.0,0.0,2,0.0
2067,태양광,광주시,2018-03-28,10.8,84.0,0.0,3,0.0
2068,태양광,광주시,2018-03-28,10.3,89.0,0.0,4,0.0
2069,태양광,광주시,2018-03-28,9.7,91.0,0.0,5,0.0
2070,태양광,광주시,2018-03-28,9.4,91.0,0.0,6,0.149208
2071,태양광,광주시,2018-03-28,8.9,95.0,0.1,7,3.321659
2072,태양광,광주시,2018-03-28,9.9,92.0,1.0,8,11.137384
2073,태양광,광주시,2018-03-28,13.0,75.0,1.0,9,17.769859
2074,태양광,광주시,2018-03-28,16.7,56.0,1.0,10,21.12141
2075,태양광,광주시,2018-03-28,18.3,53.0,1.0,11,23.377924
2076,태양광,광주시,2018-03-28,19.8,51.0,1.0,12,24.342122
2077,태양광,광주시,2018-03-28,21.4,46.0,1.0,13,23.461932
2078,태양광,광주시,2018-03-28,22.4,39.0,1.0,14,22.612007
2079,태양광,광주시,2018-03-28,22.9,40.0,1.0,15,18.253249
2080,태양광,광주시,2018-03-28,22.1,48.0,1.0,16,10.300483
2081,태양광,광주시,2018-03-28,20.7,51.0,1.0,17,5.236353
2082,태양광,광주시,2018-03-28,19.3,56.0,1.0,18,1.90252
2083,태양광,광주시,2018-03-28,17.6,60.0,0.0,19,1.2336
2084,태양광,광주시,2018-03-28,16.8,64.0,0.0,20,1.42992
2085,태양광,광주시,2018-03-28,15.8,71.0,0.0,21,1.04064
2086,태양광,광주시,2018-03-28,15.4,80.0,0.0,22,0.20616
2087,태양광,광주시,2018-03-28,14.6,83.0,0.0,23,0.29544
2088,태양광,광주시,2018-03-29,13.9,93.0,0.0,0,0.19656
2089,태양광,광주시,2018-03-29,13.6,95.0,0.0,1,0.14832
2090,태양광,광주시,2018-03-29,14.3,91.0,0.0,2,0.0
2091,태양광,광주시,2018-03-29,13.6,90.0,0.0,3,0.0
2092,태양광,광주시,2018-03-29,13.8,89.0,0.0,4,0.0
2093,태양광,광주시,2018-03-29,13.9,92.0,0.0,5,0.0
2094,태양광,광주시,2018-03-29,13.6,94.0,0.0,6,0.108624
2095,태양광,광주시,2018-03-29,13.7,93.0,0.0,7,2.06256
2096,태양광,광주시,2018-03-29,14.6,89.0,0.0,8,5.436774
2097,태양광,광주시,2018-03-29,15.6,84.0,0.0,9,13.813059
2098,태양광,광주시,2018-03-29,16.9,74.0,0.8,10,17.46498
2099,태양광,광주시,2018-03-29,18.9,65.0,1.0,11,16.485626
2100,태양광,광주시,2018-03-29,19.1,61.0,0.3,12,20.558052
2101,태양광,광주시,2018-03-29,21.1,53.0,1.0,13,17.691319
2102,태양광,광주시,2018-03-29,23.1,51.0,0.8,14,14.707003
2103,태양광,광주시,2018-03-29,22.5,49.0,0.4,15,9.219542
2104,태양광,광주시,2018-03-29,22.3,41.0,0.0,16,5.045191
2105,태양광,광주시,2018-03-29,21.6,39.0,0.0,17,3.566474
2106,태양광,광주시,2018-03-29,20.6,43.0,0.0,18,1.714557
2107,태양광,광주시,2018-03-29,18.7,59.0,0.0,19,1.2336
2108,태양광,광주시,2018-03-29,17.5,65.0,0.0,20,1.4292
2109,태양광,광주시,2018-03-29,17.0,65.0,0.0,21,0.99144
2110,태양광,광주시,2018-03-29,16.7,70.0,0.0,22,0.2064
2111,태양광,광주시,2018-03-29,15.1,83.0,0.0,23,0.25128
2112,태양광,광주시,2018-03-30,14.3,88.0,0.0,0,0.19656
2113,태양광,광주시,2018-03-30,13.6,90.0,0.0,1,0.14808
2114,태양광,광주시,2018-03-30,13.2,90.0,0.0,2,0.0
2115,태양광,광주시,2018-03-30,13.1,89.0,0.0,3,0.0
2116,태양광,광주시,2018-03-30,13.3,89.0,0.0,4,0.0
2117,태양광,광주시,2018-03-30,13.1,89.0,0.0,5,0.0
2118,태양광,광주시,2018-03-30,12.8,95.0,0.0,6,0.069328
2119,태양광,광주시,2018-03-30,12.5,85.0,0.0,7,1.979929
2120,태양광,광주시,2018-03-30,13.5,85.0,0.0,8,7.365045
2121,태양광,광주시,2018-03-30,14.7,71.0,0.4,9,14.436655
2122,태양광,광주시,2018-03-30,15.9,60.0,1.0,10,18.550544
2123,태양광,광주시,2018-03-30,18.9,51.0,1.0,11,21.418116
2124,태양광,광주시,2018-03-30,20.6,46.0,1.0,12,22.843342
2125,태양광,광주시,2018-03-30,21.3,39.0,1.0,13,22.25825
2126,태양광,광주시,2018-03-30,21.9,39.0,1.0,14,20.5123
2127,태양광,광주시,2018-03-30,22.1,37.0,1.0,15,16.631649
2128,태양광,광주시,2018-03-30,23.0,37.0,1.0,16,10.850884
2129,태양광,광주시,2018-03-30,22.5,37.0,1.0,17,4.694083
2130,태양광,광주시,2018-03-30,20.1,53.0,0.5,18,1.851697
2131,태양광,광주시,2018-03-30,18.2,57.0,0.0,19,1.23456
2132,태양광,광주시,2018-03-30,17.1,60.0,0.0,20,1.4292
2133,태양광,광주시,2018-03-30,16.0,55.0,0.0,21,1.04256
2134,태양광,광주시,2018-03-30,15.1,56.0,0.0,22,0.20616
2135,태양광,광주시,2018-03-30,14.1,59.0,0.0,23,0.2772
2136,태양광,광주시,2018-03-31,13.3,62.0,0.0,0,0.19656
2137,태양광,광주시,2018-03-31,12.9,65.0,0.0,1,0.14832
2138,태양광,광주시,2018-03-31,12.5,67.0,0.0,2,0.0
2139,태양광,광주시,2018-03-31,11.8,70.0,0.0,3,0.0
2140,태양광,광주시,2018-03-31,11.6,70.0,0.0,4,0.0
2141,태양광,광주시,2018-03-31,11.3,69.0,0.0,5,0.0
2142,태양광,광주시,2018-03-31,10.9,71.0,0.0,6,0.165772
2143,태양광,광주시,2018-03-31,10.6,80.0,0.0,7,3.058575
2144,태양광,광주시,2018-03-31,11.9,74.0,0.4,8,9.073927
2145,태양광,광주시,2018-03-31,14.3,58.0,1.0,9,15.631238
2146,태양광,광주시,2018-03-31,16.2,47.0,1.0,10,19.377551
2147,태양광,광주시,2018-03-31,18.6,40.0,1.0,11,21.999003
2148,태양광,광주시,2018-03-31,20.7,33.0,1.0,12,22.8037
2149,태양광,광주시,2018-03-31,21.9,34.0,1.0,13,22.454173
2150,태양광,광주시,2018-03-31,22.9,33.0,1.0,14,20.701668
2151,태양광,광주시,2018-03-31,24.1,33.0,1.0,15,17.12608
2152,태양광,광주시,2018-03-31,24.2,32.0,1.0,16,11.29451
2153,태양광,광주시,2018-03-31,23.7,31.0,1.0,17,4.906294
2154,태양광,광주시,2018-03-31,21.7,35.0,0.7,18,1.871272
2155,태양광,광주시,2018-03-31,19.7,41.0,0.0,19,1.23264
2156,태양광,광주시,2018-03-31,18.8,44.0,0.0,20,1.4304
2157,태양광,광주시,2018-03-31,17.6,47.0,0.0,21,1.04616
2158,태양광,광주시,2018-03-31,16.9,50.0,0.0,22,0.20712
2159,태양광,광주시,2018-03-31,16.2,49.0,0.0,23,0.27144
2160,태양광,광주시,2018-04-01,15.4,51.0,0.0,0,0.19656
2161,태양광,광주시,2018-04-01,14.8,52.0,0.0,1,0.14904
2162,태양광,광주시,2018-04-01,14.7,54.0,0.0,2,0.0
2163,태양광,광주시,2018-04-01,13.9,60.0,0.0,3,0.0
2164,태양광,광주시,2018-04-01,13.7,62.0,0.0,4,0.0
2165,태양광,광주시,2018-04-01,13.5,69.0,0.0,5,0.0
2166,태양광,광주시,2018-04-01,14.2,65.0,0.0,6,0.03754
2167,태양광,광주시,2018-04-01,14.0,69.0,0.0,7,0.50234
2168,태양광,광주시,2018-04-01,14.7,66.0,0.0,8,2.51845
2169,태양광,광주시,2018-04-01,16.4,61.0,0.0,9,5.841981
2170,태양광,광주시,2018-04-01,17.2,61.0,0.0,10,12.734811
2171,태양광,광주시,2018-04-01,20.8,65.0,0.6,11,15.205615
2172,태양광,광주시,2018-04-01,21.8,66.0,0.7,12,12.742249
